parameter-id,PRECIPITATION_LEVEL2,Q_LEVEL2,RH_LEVEL2,TA_LEVEL2,PA_LEVEL2,LWIN_LEVEL2,SWIN_LEVEL2,LWOUT_LEVEL2,SWOUT_LEVEL2,RN_LEVEL2,WD_LEVEL2,WS_LEVEL2,SNOWD_DISTANCE_COR_LEVEL2,COSMOS_VWC,D86_75M,G1_LEVEL2,G2_LEVEL2,STP_TSOIL2_LEVEL2,STP_TSOIL5_LEVEL2,STP_TSOIL10_LEVEL2,STP_TSOIL20_LEVEL2,STP_TSOIL50_LEVEL2,TDT1_TSOIL_LEVEL2,TDT2_TSOIL_LEVEL2,TDT1_VWC_LEVEL2,TDT2_VWC_LEVEL2,PE_LEVEL2_1H,,,TimeStamp,DOY,h2o_flux,sonic_temperature,air_temperature,air_pressure,ET,water_vapor_density,specific_humidity,RH,VPD,Tdew,max_wind_speed,wind_dir,wind_speed,ALB_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_1_1_2,SWC_1_1_3,SWC_1_1_4,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TS_2_1_1,TS_2_1_2,TS_2_1_3,TS_2_1_4
12/07/2021 11:30,0.48,13.268,97.3,16.02,1005.482,398.8,145,404.4,22.78,116.62,77.09166,1.323,,,,10.83597,8.01243,16.78,16.68,16.57,16.42,15.7,17.05,16.9,38.6,36.9,,,,12/07/2021 12:30,193.5207,0.439007,293.375,291.819,100626,0.0284477,0.0124806,0.0104549,78.3641,464.05,287.937,3.02793,85.3663,0.869126,1.62657,408.773,419.56,0,91.0133,-63.4973,NaN,NaN,18.3783,0.3446,0.359967,0.336667,0.336667,82.8723,135.107,289.761,291.845,290.55,291.73,291.738
12/07/2021 12:00,0.66,13.407,97.2,16.21,1005.395,401.8,271.2,410.2,42.86,219.94,102.5378,1.436,,42,12.67982,13.73193,10.14848,16.89,16.75,16.61,16.42,15.7,17.09,16.94,38.93,37.47,0.12965,,,12/07/2021 13:00,193.5415,0.662265,293.478,291.922,100625,0.0429148,0.0124697,0.0104496,77.8238,478.694,287.929,1.74664,97.2272,0.362051,1.5247,408.823,418.817,0,88.6333,-39.6117,NaN,NaN,23.814,0.341867,0.360067,0.333867,0.333867,54.8653,83.964,290.004,292.631,290.551,292.514,292.579
12/07/2021 12:30,0.03,13.423,94.6,16.68,1005.361,408.2,372,418.5,58.19,303.51,101.19511,1.075,,,,25.78024,15.78684,17.16,16.9,16.67,16.43,15.7,17.18,17,38.88,37.35,,,,12/07/2021 13:30,193.5624,0.721475,293.6,292.029,100610,0.0467516,0.0125771,0.0105456,77.9985,478.114,288.068,1.90432,141.165,0.501861,1.59167,395.383,416.123,0,89.2133,-45.5997,NaN,NaN,19.3948,0.340233,0.359967,0.3325,0.3325,41.0613,65.376,290.115,292.85,290.649,292.65,292.85
12/07/2021 13:00,0,13.291,92.5,16.89,1005.325,408.5,259.2,415,41.37,211.33,98.93742,0.717,,38.3,13.21126,30.6169,22.79118,17.43,17.1,16.78,16.43,15.69,17.31,17.11,38.99,37.3,0.20458,,,12/07/2021 14:00,193.5832,0.376445,293.577,292.017,100599,0.0243936,0.0124885,0.0104715,77.5028,488.528,287.957,1.41295,43.9279,0.220215,1.6905,406.453,415.79,0,88.5667,-35.8553,NaN,NaN,16.7509,0.341,0.3598,0.333,0.333,37.1917,63.0757,290.059,292.906,290.699,292.723,292.952
12/07/2021 13:30,0,13.137,91.7,16.84,1005.338,407.2,190.5,412.3,30.53,154.87,158.71782,0.757,,,,27.48742,22.77719,17.52,17.23,16.89,16.45,15.68,17.42,17.2,38.88,37.58,,,,12/07/2021 14:30,193.604,0.348336,293.387,291.775,100576,0.0225721,0.0129253,0.0108336,81.3752,398.334,288.479,2.76018,103.698,0.663173,1.41587,400.303,409.133,0,92.2367,-16.9037,NaN,NaN,13.0135,0.344633,0.3598,0.336133,0.336133,17.5157,24.9307,289.837,292.852,290.781,292.643,292.905
12/07/2021 14:00,0.51,13.06,91,16.87,1005.252,405.3,153.9,410.2,24.85,124.15,190.66619,0.457,,39.9,12.9718,24.19534,20.46287,17.55,17.29,16.96,16.47,15.67,17.53,17.25,38.83,37.58,0.10679,,,12/07/2021 15:00,193.6249,0.384304,293.337,291.725,100610,0.0249029,0.0129351,0.0108363,81.6747,390.718,288.488,1.20666,93.9867,0.0886607,1.6412,402.16,410.037,0,94.54,-25.4187,NaN,NaN,7.0378,0.348533,0.361033,0.339767,0.339767,26.2917,43.2147,289.619,292.566,290.871,292.29,292.598
12/07/2021 14:30,1.03,12.955,92.8,16.41,1005.172,400.8,88.2,404.6,14.4,70,135.70346,1.192,,,,19.07628,17.91259,17.53,17.32,17.02,16.51,15.66,17.59,17.31,39.11,37.58,,,,12/07/2021 15:30,193.6457,0.263875,293.431,291.821,100604,0.0170991,0.0129086,0.0108182,81.047,406.533,288.461,2.78132,354.365,0.861059,1.59727,400.663,409.387,0,93.6633,-25.4883,NaN,NaN,7.08941,0.349267,0.362133,0.340133,0.340133,26.7067,42.9023,289.679,292.503,290.952,292.288,292.533
12/07/2021 15:00,1.12,13.26,95.1,16.39,1005.205,400.7,108.8,405.8,17.97,85.73,116.47717,0.451,,35.5,13.67072,14.99472,14.66712,17.48,17.31,17.06,16.54,15.66,17.62,17.34,39.16,38.03,0.05705,,,12/07/2021 16:00,193.6665,0.544853,292.959,291.396,100612,0.0353065,0.0125692,0.0105158,80.9247,398.422,288.024,3.1246,344.815,1.0899,1.6047,398.127,407.55,0,92.5,-26.263,NaN,NaN,6.61403,0.3495,0.362533,0.34,0.34,26.8027,43.0123,289.423,292.45,291.05,292.209,292.45
12/07/2021 15:30,1.07,13.141,93.4,16.54,1005.349,401.4,121.1,405.7,19.96,96.84,3.34579,1.045,,,,14.72544,13.65591,17.48,17.32,17.09,16.58,15.66,17.65,17.35,39.28,38.03,,,,12/07/2021 16:30,193.6873,0.145743,292.667,291.126,100620,0.00944414,0.0124164,0.0103766,81.2336,385.374,287.82,2.75275,338.336,1.11113,1.5054,396.067,404.697,0,92.9533,-19.1387,NaN,NaN,4.72636,0.348767,0.3621,0.339267,0.339267,19.5417,29.3913,289.175,292.323,291.085,292.059,292.325
12/07/2021 16:00,0.44,12.898,93.4,16.23,1005.377,399.1,112.5,403.3,18.55,89.75,352.46187,1.336,,49.1,11.84593,15.28899,13.44373,17.5,17.34,17.12,16.61,15.65,17.66,17.37,39.33,38.54,0.07118,,,12/07/2021 17:00,193.7082,0.11448,292.783,291.232,100638,0.00741833,0.0124931,0.010443,81.2227,388.174,287.921,2.0863,334.175,0.75172,1.5891,396.82,404.78,0,92.8933,-21.234,NaN,NaN,2.61408,0.346433,0.3619,0.3374,0.3374,21.332,33.8703,289.188,292.146,291.15,291.856,292.127
12/07/2021 16:30,0.36,12.719,93.9,15.91,1005.436,396.5,76.06,399.8,13.05,59.71,354.69489,1.451,,,,13.04662,12.39505,17.47,17.34,17.13,16.63,15.65,17.69,17.38,39.39,38.31,,,,12/07/2021 17:30,193.729,0.17224,292.895,291.308,100651,0.0111611,0.0127796,0.0106854,82.7144,359.029,288.277,2.19505,329.616,0.842657,1.522,398.043,404.68,0,93.6467,-15.6427,NaN,NaN,2.56432,0.3437,0.361067,0.3353,0.3353,15.3913,23.713,289.374,292.043,291.15,291.76,292.038
12/07/2021 17:00,0,12.917,94.9,15.99,1005.489,396.6,99.3,400.9,16.17,78.83,337.23942,1.105,,34.2,13.90376,10.7634,10.34486,17.42,17.31,17.13,16.65,15.63,17.68,17.37,39.16,38.48,0.0521,,,12/07/2021 18:00,193.7498,-0.00519726,292.733,291.157,100654,-0.000336782,0.012698,0.010611,82.9242,351.335,288.17,3.46022,320.989,1.31366,1.53617,387.317,402.123,0,94.3967,-22.6063,NaN,NaN,0.369515,0.3413,0.360933,0.333733,0.333733,13.0427,20.0407,289.241,291.864,291.15,291.611,291.866
12/07/2021 17:30,0.07,13.019,94.9,16.12,1005.637,397.2,66.74,400.3,11.01,52.63,344.74488,1.349,,,,10.4475,9.42047,17.4,17.3,17.13,16.67,15.64,17.67,17.37,39.16,37.8,,,,12/07/2021 18:30,193.7707,0.066435,292.639,291.051,100671,0.00430499,0.0128126,0.0107015,84.2052,322.805,288.304,2.83611,333.14,0.962189,1.4942,374.077,400.997,0,95.4033,-32.6083,NaN,NaN,-1.93013,0.3398,0.360167,0.333,0.333,10.31,15.4693,289.134,291.654,291.15,291.406,291.658
12/07/2021 18:00,0,13.067,96,15.99,1005.753,396.6,61.67,398.7,9.88,49.69,338.61198,1.522,,31.7,14.39262,8.09871,8.20931,17.35,17.27,17.13,16.68,15.64,17.66,17.35,39.11,37.8,0.03831,,,12/07/2021 19:00,193.7915,0.104807,292.632,291.047,100694,0.00679152,0.0127835,0.0106745,84.0299,326.323,288.268,4.21056,329.034,1.4178,1.25823,384.183,399.643,0,96.0467,-17.778,NaN,NaN,-3.59709,0.3385,0.359867,0.330733,0.330733,5.47053,7.11877,289.054,291.466,291.15,291.197,291.464
12/07/2021 18:30,0,13.01,96.4,15.85,1005.906,395.7,42.92,397.3,7.098,34.222,347.26754,1.59,,,,6.30599,6.66032,17.3,17.24,17.11,16.69,15.64,17.64,17.35,39.16,37.41,,,,12/07/2021 19:30,193.8123,0.0648419,292.35,290.796,100712,0.00420175,0.0125623,0.0104776,83.8204,325.413,287.984,4.62976,326.423,1.89965,0.9546,383.213,397.277,0,95.8933,-14.4967,NaN,NaN,-5.95381,0.338,0.358467,0.329,0.329,3.30403,3.2028,288.804,291.224,291.15,290.943,291.217
12/07/2021 19:00,0,12.964,96.7,15.74,1006.156,394.7,19.22,395.9,3.404,14.616,346.68408,2.092,,36.7,13.46708,3.94328,5.19418,17.23,17.19,17.09,16.7,15.64,17.59,17.33,38.88,37.24,0.01887,,,12/07/2021 20:00,193.8332,0.0488857,292.087,290.551,100740,0.00316779,0.0124457,0.0103681,84.2657,311.6,287.826,4.21218,327.817,1.5695,0.513667,383.93,395.943,0,96,-11.6304,NaN,NaN,-8.12268,0.337267,0.3581,0.328567,0.328567,2.16527,1.16073,288.609,290.956,291.15,290.666,290.947
12/07/2021 19:30,0,12.77,97,15.44,1006.357,393,9.68,393.9,1.911,6.869,344.46353,2.292,,,,1.54918,3.52218,17.14,17.13,17.06,16.7,15.64,17.56,17.29,38.83,36.79,,,,12/07/2021 20:30,193.854,0.0382919,291.984,290.452,100766,0.00248131,0.0124192,0.0103396,84.581,303.467,287.788,4.09097,326.987,1.48956,0.0796667,384,395.127,0,96.31,-10.4605,NaN,NaN,-9.02154,0.336967,0.358,0.328033,0.328033,1.39233,0.109967,288.49,290.738,291.15,290.438,290.718
12/07/2021 20:00,0,12.629,97.1,15.24,1006.607,391.6,4.085,392.5,1.184,2.001,346.95436,2.241,,37.9,13.27362,-0.54712,1.95611,17.05,17.06,17.02,16.7,15.64,17.5,17.26,38.76,36.95,0.0063,,,12/07/2021 21:00,193.8748,0.0865467,291.809,290.299,100782,0.00560823,0.0122543,0.0101945,84.2241,307.504,287.573,4.51377,321.804,1.65451,-0.00123333,377.247,393.567,0,96.28,-15.742,NaN,NaN,-9.7861,0.336267,0.358,0.328,0.328,1.20053,-0.002,288.294,290.533,291.15,290.244,290.505
12/07/2021 20:30,0,12.609,97.6,15.13,1006.836,391,1.4,391.8,0.703,-0.103,344.25231,2.083,,,,-1.93093,0.78229,16.96,16.99,16.97,16.69,15.64,17.45,17.22,38.48,36.34,,,,12/07/2021 21:30,193.8956,0.0260961,291.746,290.246,100798,0.00169103,0.0121882,0.0101357,84.0393,310.054,287.486,3.82985,332.485,1.41384,-0.0023,378.01,392.92,0,96.1967,-14.5593,NaN,NaN,-10.656,0.336,0.357867,0.3274,0.3274,0.9827,-0.00293333,288.205,290.315,291.056,290.038,290.289
12/07/2021 21:00,0,12.454,97.7,14.91,1007.019,389.8,-0.346,390.4,0.572,-1.518,342.21464,2.147,,40.1,12.94294,-3.09359,-0.13514,16.89,16.93,16.93,16.68,15.64,17.38,17.18,38.08,36.27,0.00338,,,12/07/2021 22:00,193.9165,0.0251097,291.704,290.206,100802,0.00162711,0.0121724,0.0101206,84.129,307.54,287.464,4.03615,331.656,1.42402,-0.0029,380.303,392.68,0,96.22,-12.1083,NaN,NaN,-10.6729,0.336,0.3575,0.327033,0.327033,0.922,-0.00213333,288.17,290.161,291.05,289.89,290.113
12/07/2021 21:30,0,12.287,96.8,14.84,1007.144,389.3,-0.845,390,0.56,-2.105,347.94922,2.244,,,,-4.20094,-1.01259,16.8,16.86,16.88,16.67,15.65,17.34,17.14,37.98,36.34,,,,12/07/2021 22:30,193.9373,0.0440099,291.724,290.219,100815,0.00285184,0.0122285,0.0101668,84.4502,301.567,287.536,3.19133,328.649,1.18554,-0.0022,383.21,392.71,0,96.5833,-9.355,NaN,NaN,-10.4258,0.335733,0.3575,0.327,0.327,0.8196,-0.00263333,288.163,290.028,290.974,289.77,289.986
12/07/2021 22:00,0,12.323,97.2,14.82,1007.19,389.3,-0.717,390.1,0.462,-1.979,352.01346,2.185,,35.2,13.72331,-4.70295,-1.67132,16.73,16.79,16.83,16.65,15.65,17.28,17.1,37.92,35.99,0.00481,,,12/07/2021 23:00,193.9581,0.0459351,291.748,290.238,100831,0.00297659,0.0122707,0.0102011,84.6468,298.106,287.59,3.18609,326.882,1.17748,-0.0015,384.787,392.85,0,96.83,-7.94407,NaN,NaN,-9.83016,0.335067,0.3572,0.326967,0.326967,0.785867,-0.00123333,288.16,289.95,290.95,289.693,289.89
12/07/2021 22:30,0,12.396,97.9,14.8,1007.3,389.3,-0.549,390.3,0.416,-1.965,347.25434,1.819,,,,-4.80892,-1.94686,16.68,16.74,16.79,16.64,15.65,17.22,17.06,37.86,36.16,,,,12/07/2021 23:30,193.979,0.0752084,291.764,290.256,100839,0.0048735,0.0122563,0.0101888,84.4582,302.105,287.573,2.46785,317.324,0.859741,-0.0014,384.323,392.877,0,96.8467,-8.38613,NaN,NaN,-9.27306,0.335,0.356267,0.326267,0.326267,0.708567,-0.00133333,288.16,289.858,290.859,289.65,289.834
12/07/2021 23:00,0,12.528,98.4,14.89,1007.468,389.6,-0.464,390.6,0.384,-1.848,341.86491,1.637,,42.3,12.64001,-4.71281,-2.05198,16.63,16.69,16.74,16.62,15.66,17.17,17.02,37.8,35.94,0.00324,,,13/07/2021 00:00,194,0.0305784,291.725,290.213,100828,0.00198148,0.0122872,0.0102142,84.8868,292.985,287.61,2.37524,317.616,0.746036,-0.0021,387.053,393.013,0,96.9667,-5.85307,NaN,NaN,-8.68135,0.335,0.353167,0.325267,0.325267,0.688233,-0.00133333,288.161,289.844,290.844,289.587,289.75
12/07/2021 23:30,0,12.612,99,14.9,1007.508,389.6,-0.492,390.6,0.364,-1.856,334.83051,1.189,,,,-4.55891,-2.08146,16.58,16.65,16.7,16.59,15.66,17.11,16.98,37.7,36.34,,,,13/07/2021 00:30,194.0208,0.036911,291.761,290.234,100828,0.00239183,0.0124119,0.0103193,85.6449,278.645,287.767,2.64698,325.819,0.983593,-0.00143333,389.157,393.077,0,97.5967,-3.8023,NaN,NaN,-8.30724,0.334867,0.353,0.3214,0.3214,0.679767,-0.00146667,288.174,289.75,290.75,289.55,289.75
13/07/2021 00:00,0,12.584,99.2,14.83,1007.425,389.5,-0.394,390.8,0.345,-2.039,331.40313,1.044,,32.2,14.29023,-4.34425,-2.10287,16.55,16.61,16.66,16.57,15.66,17.08,16.95,37.63,35.88,0.00178,,,13/07/2021 01:00,194.0416,0.0161243,291.847,290.304,100838,0.00104485,0.0125294,0.0104191,86.0918,271.177,287.917,2.62385,323.764,0.852932,-0.00146667,390.58,393.34,0,98.0667,-2.71453,NaN,NaN,-7.5974,0.335,0.353,0.3217,0.3217,0.640233,-0.0011,288.248,289.75,290.736,289.55,289.699
13/07/2021 00:30,0,12.599,98.9,14.9,1007.467,389.9,-0.37,391.2,0.19,-1.86,342.41085,1.261,,,,-3.62285,-1.5371,16.53,16.59,16.63,16.55,15.67,17.04,16.92,37.63,35.88,,,,13/07/2021 01:30,194.0624,0.0246014,291.904,290.355,100855,0.00159417,0.012579,0.0104606,86.1704,270.511,287.981,3.10569,324.873,1.18087,-0.00213333,390.743,393.577,0,98.2567,-2.88383,NaN,NaN,-7.13019,0.335,0.353,0.321367,0.321367,0.651167,-0.00226667,288.337,289.75,290.65,289.55,289.65
13/07/2021 01:00,0,12.728,99.3,15,1007.562,390.6,-0.219,391.8,0.254,-1.673,338.92526,1.249,,43.1,12.53606,-3.47528,-1.3742,16.49,16.55,16.59,16.52,15.66,17.01,16.9,37.52,35.71,0.00137,,,13/07/2021 02:00,194.0833,0.10606,291.868,290.327,100866,0.00687272,0.0125179,0.0104074,85.8967,275.375,287.904,3.78686,316.934,1.46223,-0.0022,389.947,393.263,0,98.12,-3.33697,NaN,NaN,-6.94877,0.335,0.353,0.321,0.321,0.775467,-0.0013,288.351,289.679,290.647,289.5,289.65
13/07/2021 01:30,0,12.78,99.1,15.1,1007.716,391.1,-0.315,392.1,0.254,-1.569,338.48504,1.73,,,,-3.67736,-1.53732,16.48,16.52,16.57,16.5,15.66,16.98,16.88,37.52,36.05,,,,13/07/2021 02:30,194.1041,0.0323589,291.665,290.143,100875,0.00209686,0.0123821,0.0102863,85.9034,272.065,287.725,4.747,323.357,1.66369,-0.00116667,390.107,392.417,0,97.6,-2.0378,NaN,NaN,-7.52246,0.346933,0.353,0.3298,0.3298,0.874767,-0.0015,288.265,289.626,290.551,289.427,289.589
13/07/2021 02:00,0,12.759,99,15.09,1007.863,391,-0.446,391.9,0.317,-1.663,336.12876,1.978,,32.1,14.31052,-3.8763,-1.60873,16.44,16.49,16.54,16.48,15.66,16.95,16.85,37.41,35.82,0.00195,,,13/07/2021 03:00,194.1249,0.054189,291.166,289.66,100880,0.00351145,0.0122953,0.0101961,87.8147,228.064,287.59,4.2362,325.673,1.54309,-0.0007,390.163,392.003,0,97.3333,-1.50377,NaN,NaN,-8.23752,0.355967,0.355167,0.339367,0.339367,0.995033,-0.00173333,288.163,289.544,290.548,289.35,289.498
13/07/2021 02:30,2.41,12.579,98.5,14.94,1008.034,390.3,-0.505,390.9,0.407,-1.512,340.00462,2.46,,,,-4.81483,-1.96614,16.39,16.46,16.51,16.46,15.66,16.92,16.83,38.08,36.9,,,,13/07/2021 03:30,194.1458,0.0187069,291.268,289.77,100883,0.00121221,0.0122147,0.0101324,86.6599,251.441,287.495,5.65609,321.321,1.6296,-0.0012,389.503,391.333,0,97.2067,-1.49607,NaN,NaN,-8.28121,0.354667,0.358467,0.338233,0.338233,1.02227,-0.00123333,288.042,289.45,290.451,289.25,289.436
13/07/2021 03:00,0.24,12.485,98.3,14.85,1007.976,389.5,-0.486,390.4,0.615,-2.001,342.43499,2.7,,48.5,11.90859,-6.19431,-3.19173,16.32,16.4,16.47,16.44,15.66,16.88,16.78,38.76,37.13,0.00411,,,13/07/2021 04:00,194.1666,0.0491718,291.207,289.723,100891,0.00318633,0.0121144,0.0100463,86.1933,259.453,287.365,6.3746,326.429,1.82637,0.0499333,388.753,390.64,0,97.2867,-1.3918,NaN,NaN,-8.58898,0.359033,0.359767,0.340133,0.340133,1.2862,0.0833667,287.898,289.377,290.45,289.184,289.35
13/07/2021 03:30,0.37,12.432,98.6,14.73,1008.006,388.9,-0.421,389.8,0.554,-1.875,339.90651,2.337,,,,-6.03537,-3.21988,16.27,16.35,16.43,16.41,15.65,16.83,16.76,38.83,37.41,,,,13/07/2021 04:30,194.1874,0.157054,291.442,289.975,100900,0.0101771,0.0119539,0.00992019,83.7693,309.944,287.172,6.63547,329.57,2.2884,0.6081,388.05,389.463,0,96.7867,-0.9535,NaN,NaN,-9.2829,0.359867,0.3641,0.341467,0.341467,2.91293,1.7708,287.793,289.263,290.362,289.058,289.256
13/07/2021 04:00,1.39,12.301,98.4,14.59,1008.099,388.2,0.82,389.1,0.81,-0.89,347.46896,2.871,,40.5,12.88591,-6.27664,-3.31588,16.23,16.31,16.4,16.39,15.65,16.79,16.72,38.93,37.52,0.00465,,,13/07/2021 05:00,194.2083,0.127365,291.27,289.821,100922,0.00825327,0.0118228,0.00980332,83.6219,309.707,286.994,5.63339,328.799,2.09141,1.03323,381.767,389.04,0,95.94,-8.2801,NaN,NaN,-9.17765,0.3523,0.363,0.337667,0.337667,4.29977,4.56643,287.72,289.197,290.35,288.963,289.162
13/07/2021 04:30,0.22,12.166,97.8,14.51,1008.145,387.3,6.209,388.5,2.111,2.898,345.76399,3.36,,,,-7.32673,-3.91429,16.16,16.26,16.36,16.37,15.65,16.75,16.7,38.93,39.5,,,,13/07/2021 05:30,194.2291,0.0447916,291.095,289.659,100943,0.00290249,0.0117313,0.00971956,83.7842,303.508,286.866,5.81794,329.482,2.08474,1.2628,380.49,389.183,0,95.0333,-10.8993,NaN,NaN,-8.78717,0.3489,0.3623,0.335533,0.335533,5.73307,7.23377,287.698,289.15,290.276,288.95,289.15
13/07/2021 05:00,0,12.06,97.6,14.4,1008.329,385.8,14.2,388.1,3.132,8.768,348.41487,3.134,,39.6,13.01553,-7.11144,-4.13051,16.12,16.22,16.32,16.35,15.64,16.71,16.65,38.99,38.31,0.01162,,,13/07/2021 06:00,194.2499,0.0896421,291.017,289.584,100964,0.00580881,0.0117107,0.00969779,84.0149,297.767,286.835,6.4397,332.34,1.98359,1.39887,380.8,389.723,0,94.5167,-12.6573,NaN,NaN,-8.24386,0.346333,0.361967,0.3343,0.3343,7.2627,10.395,287.755,289.15,290.25,288.95,289.058
13/07/2021 05:30,0,12.02,97.1,14.43,1008.546,384.8,21,388.2,3.989,13.611,348.11423,3.142,,,,-6.47835,-3.85577,16.1,16.18,16.28,16.33,15.65,16.67,16.63,38.99,38.08,,,,13/07/2021 06:30,194.2707,0.106993,291.089,289.661,100983,0.00693317,0.0116762,0.00966983,83.3825,311.058,286.794,5.743,326.536,1.78624,1.42117,380.407,390.27,0,93.8333,-13.7103,NaN,NaN,-7.1744,0.344667,0.361267,0.332933,0.332933,7.7292,11.0057,287.841,289.15,290.229,288.95,289.107
13/07/2021 06:00,0,12.01,96.6,14.5,1008.758,383.9,31.76,388.7,5.569,21.391,351.9177,3.123,,39.4,13.04497,-5.80544,-3.53968,16.08,16.16,16.25,16.3,15.65,16.65,16.6,38.93,37.63,0.02024,,,13/07/2021 07:00,194.2916,0.171819,291.454,290.021,101014,0.0111339,0.0116873,0.00968828,81.6737,350.993,286.828,6.18047,339.048,1.92627,1.58163,377.813,393.987,0,92.8567,-30.3067,NaN,NaN,-5.73666,0.343367,0.360467,0.331967,0.331967,22.7097,36.2063,288.082,289.199,290.15,289.003,289.167
13/07/2021 06:30,0,12.049,96.8,14.52,1008.964,382.5,33.2,389.3,5.658,20.742,343.53337,2.34,,,,-4.86814,-3.06699,16.07,16.14,16.22,16.28,15.64,16.63,16.59,38.88,37.18,,,,13/07/2021 07:30,194.3124,0.166029,291.708,290.271,101054,0.0107587,0.0117009,0.00970414,80.5537,378.385,286.859,5.26327,329.269,1.68665,1.60417,379.11,396.503,0,91.1667,-31.4087,NaN,NaN,-0.953755,0.342333,0.3599,0.329233,0.329233,22.0857,35.5127,288.413,289.466,290.15,289.306,289.402
13/07/2021 07:00,0,12.101,95.1,14.88,1009.187,381.8,107.5,392.6,17.08,79.62,355.39888,3.281,,30.4,14.67066,-3.00458,-2.33697,16.07,16.13,16.2,16.26,15.64,16.6,16.57,38.71,37.35,0.04236,,,13/07/2021 08:00,194.3332,0.0829603,291.707,290.28,101070,0.00537583,0.0116253,0.00963979,79.9895,389.588,286.759,5.75129,327.476,1.91751,1.5869,378.567,397.783,0,90.99,-37.2927,NaN,NaN,0.826719,0.341133,0.359133,0.328067,0.328067,29.5473,47.0513,288.412,289.663,290.117,289.498,289.607
13/07/2021 07:30,0,12.205,94.7,15.09,1009.643,383.5,96.6,394.4,15.15,70.55,345.08046,2.569,,,,0.9608,-0.43367,16.14,16.15,16.2,16.24,15.64,16.59,16.56,38.6,37.02,,,,13/07/2021 08:30,194.3541,0.264446,291.978,290.547,101096,0.0171361,0.0116374,0.00965626,78.8062,419.645,286.79,5.61561,338.924,1.89311,1.62513,376.543,402.997,0,88.9,-56.507,NaN,NaN,4.53675,0.340133,0.359,0.327167,0.327167,47.306,76.6673,288.797,289.958,290.05,289.806,289.897
13/07/2021 08:00,0,12.163,94.2,15.12,1009.827,383.2,136.7,395.5,22.14,102.26,343.36475,2.738,,43.6,12.47267,2.64782,1.1318,16.19,16.19,16.2,16.22,15.64,16.61,16.56,38.6,36.56,0.06805,,,13/07/2021 09:00,194.3749,0.459522,292.101,290.676,101096,0.029777,0.0115804,0.00961309,77.8176,442.818,286.721,5.0853,342.74,1.87341,1.70767,378.233,402.93,0,87.8767,-50.0967,NaN,NaN,8.75371,0.3389,0.359,0.3256,0.3256,35.0277,59.7573,288.978,290.374,290.05,290.21,290.305
13/07/2021 08:30,0,12.219,92.2,15.55,1010.006,384.1,202.1,400.3,32.59,153.31,355.92183,2.813,,,,7.45954,3.13997,16.29,16.24,16.21,16.21,15.63,16.63,16.59,38.88,37.02,,,,13/07/2021 09:30,194.3957,1.04581,292.649,291.226,101117,0.0677685,0.0115261,0.00958389,74.9558,517.577,286.678,6.00424,342.416,2.26173,1.75827,368.963,415.617,0,83.8397,-125.069,NaN,NaN,12.5741,0.337667,0.358867,0.323367,0.323367,101.904,179.687,289.678,290.747,290.05,290.594,290.683
13/07/2021 09:00,0,12.072,90.7,15.62,1010.103,385.2,166.7,399.3,27.2,125.4,357.6124,2.959,,33.2,14.09254,10.87784,5.94323,16.41,16.32,16.25,16.2,15.63,16.67,16.6,38.48,36.45,0.10625,,,13/07/2021 10:00,194.4165,1.13911,292.91,291.504,101083,0.0738141,0.0113628,0.00945957,72.6847,574.451,286.473,7.02115,334.194,2.31302,1.74443,378.757,416.003,0,81.2357,-88.019,NaN,NaN,25.4601,0.336,0.3584,0.321433,0.321433,67.3273,117.48,290.079,291.692,290.05,291.703,291.73
13/07/2021 09:30,0,12.145,85.9,16.62,1010.004,379.9,556.2,414.8,93.2,428.1,356.3703,3.452,,,,17.30306,7.66366,16.54,16.39,16.29,16.19,15.62,16.72,16.64,38.6,36.56,,,,13/07/2021 10:30,194.4374,1.11237,293.085,291.69,101116,0.0720813,0.011255,0.00937231,71.2039,612.717,286.337,7.05474,330.494,2.2144,1.7073,370.143,418.383,0,80.2467,-112.439,NaN,NaN,21.7373,0.334533,0.358067,0.3195,0.3195,89.8537,153.323,290.23,292.062,290.135,291.953,292.12
13/07/2021 10:00,0,11.798,82.9,16.73,1010.097,387.6,313.2,409.5,52.31,238.99,351.57243,3.654,,34,13.94083,31.53628,14.57099,16.93,16.63,16.37,16.19,15.62,16.85,16.72,38.08,36.5,0.24559,,,13/07/2021 11:00,194.4582,1.44149,293.313,291.945,101101,0.0934085,0.0110183,0.00918363,68.663,677.509,286.026,9.11358,339.974,2.87018,1.8051,339.23,424.287,0,76.352,-185.167,NaN,NaN,26.5992,0.3333,0.358,0.318,0.318,125.711,224.987,290.602,292.661,290.162,292.621,292.697
13/07/2021 10:30,0,11.875,82.1,17,1010.238,379.8,470.1,414.5,80.9,354.5,353.40997,3.638,,,,27.73462,15.68682,17.02,16.76,16.47,16.19,15.61,16.96,16.81,37.92,36.34,,,,13/07/2021 11:30,194.479,1.59047,293.399,292.004,101113,0.103063,0.0112314,0.00936296,69.7482,656.453,286.322,8.74258,347.265,3.05884,1.78753,349.673,428.17,0,77.3783,-171.913,NaN,NaN,36.1932,0.331367,0.356867,0.3162,0.3162,122.214,215.54,290.742,293.623,290.25,293.677,293.629
