filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,auxiliary_input_1_mean,auxiliary_input_2_mean,auxiliary_input_3_mean,auxiliary_input_4_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean
2021-07-01T093000_AIU-2088.ghg,01/07/2021,10:00,182.417,1,18000,18000,-0.10868,0,1.17E-02,194.473,0,13.4832,60.4442,0,8.12964,-6.4467,0,0.562669,1.36194,0,0.183178,0.836327,3.02E-02,-4.71E-02,6.80E-04,2.25E-12,6.31E-14,16.7195,402.38,406.97,0.2,0,468.665,11.2792,11.4078,0.1,0,289.906,288.871,101290,1.2164,1011.57,2.38E-02,8.83E-02,8.54E-03,1138.68,1780.27,7.02E-03,63.9611,641.591,282.037,-1.60748,-1.6134,-0.102216,2.2798,7.88E-14,1.35E-16,2.2798,5.99695,315.393,225.105,-2.56974,-9999,0.298908,1.21898,-12.0916,-0.217754,3.2174,0.52875,0,37.9058,-5.75235,13.0118,32.4013,49.414,69.3039,103.83,-0.107371,1.0122,194.049,1.02394,56.448,1.07079,-6.02049,1.07079,1.2719,1.07079,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.760117,1.48338,0.194456,0.626808,0.813056,5.33E-02,0.157703,-0.144891,3.06E-02,16.7207,468.699,2.48E-04,6.17E-03,-4.43E-03,3.63E-04,11.4605,402.38,11.2791,8.72877,104.796,105.349,104.242,1.10763,2.14E-04,2,11.0045
2021-07-01T100000_AIU-2088.ghg,01/07/2021,10:30,182.437,1,18000,18000,-0.116221,0,1.44E-02,231.016,0,14.7948,75.5352,0,9.05692,-7.07541,0,0.611192,1.70306,0,0.204202,1.22045,7.76E-02,-7.52E-02,1.75E-03,1.52E-10,4.29E-12,16.6042,401.175,405.763,0.2,0,467.994,11.3072,11.4365,0.1,0,290.573,289.534,101289,1.21359,1011.6,2.39E-02,0.110358,8.54E-03,1141.49,1857.22,7.04E-03,61.4624,715.73,282.074,-1.3152,-1.41681,-5.97E-02,1.93408,4.63E-14,9.17E-15,1.93408,5.98318,314.837,227.13,-1.76977,-9999,0.309461,1.10865,-11.2957,-0.233097,3.05839,0.608071,0,41.9905,-6.37223,14.414,35.8929,54.7389,76.7721,115.019,-0.114849,1.01195,231.17,1.0221,70.9177,1.06511,-6.64289,1.06511,1.59895,1.06511,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.917266,1.13862,0.161418,0.865423,1.08281,8.53E-02,0.1883,-0.160244,3.86E-02,16.6055,468.022,2.58E-04,6.18E-03,-4.42E-03,3.71E-04,11.47,401.175,11.3071,8.76189,104.738,105.306,104.17,1.13611,2.15E-04,2,11.0025
2021-07-01T103000_AIU-2088.ghg,01/07/2021,11:00,182.458,1,18000,18000,-7.22E-02,0,1.42E-02,185.37,0,14.1834,66.7595,0,8.00436,-5.80433,0,0.538858,1.50627,0,0.180599,1.35962,0.587319,-7.97E-02,1.33E-02,-5.67E-11,-1.63E-12,16.4806,399.895,404.555,0.2,0,474.769,11.5201,11.6543,0.1,0,291.336,290.274,101286,1.21036,1011.73,2.39E-02,9.76E-02,8.68E-03,1162.86,1946.59,7.17E-03,59.7384,783.726,282.349,-0.847768,-0.930201,-3.59E-02,1.25908,-4.97E-14,-3.44E-15,1.25908,5.23943,314.839,227.655,-1.63509,-9999,0.244284,0.817159,-6.92461,-0.380238,2.77668,0.619674,0,38.4415,-5.83364,13.1957,32.8592,50.1124,70.2833,105.297,-7.13E-02,1.01274,186.356,1.01959,63.2535,1.05543,-5.4995,1.05543,1.42717,1.05543,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.768214,0.74077,0.125334,0.736653,0.878961,6.62E-02,0.152182,-0.133044,3.45E-02,16.4818,474.799,2.69E-04,6.20E-03,-4.42E-03,3.79E-04,11.4661,399.895,11.52,9.03681,104.686,105.273,104.1,1.17294,2.16E-04,2,10.9986
2021-07-01T110000_AIU-2088.ghg,01/07/2021,11:30,182.479,1,18000,18000,-5.24E-02,0,9.56E-03,203.751,0,12.47,92.1621,0,7.76499,-6.04563,0,0.428077,2.08052,0,0.175291,1.00304,-0.121034,-4.92E-02,-2.73E-03,-3.12E-11,-8.98E-13,16.4012,399.103,403.736,0.2,0,471.611,11.4761,11.6093,0.6,0,291.881,290.821,101268,1.20789,1011.71,2.40E-02,0.134818,8.63E-03,1158.23,2015.07,7.14E-03,57.4786,856.836,282.289,-1.24878,-1.19538,-6.42E-02,1.72989,-3.11E-14,-1.90E-15,1.72989,5.36429,316.451,223.748,-2.12774,-9999,0.208261,0.93221,-3.90319,-0.674577,2.21079,0.800582,0,34.4698,-5.23092,11.8324,29.4643,44.9348,63.0218,94.4181,-5.18E-02,1.01196,205.597,1.02115,86.7876,1.06193,-5.69308,1.06193,1.95919,1.06193,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.761853,0.982828,0.119738,0.811552,0.764315,8.26E-02,0.16824,-0.138003,4.75E-02,16.4024,471.638,2.73E-04,6.21E-03,-4.43E-03,3.81E-04,11.46,399.104,11.4759,8.9751,104.644,105.239,104.049,1.18977,2.16E-04,2,10.9985
2021-07-01T113000_AIU-2088.ghg,01/07/2021,12:00,182.5,1,18000,18000,-2.82E-02,1,7.72E-03,202.912,0,14.3652,92.07,0,9.13823,-5.75458,0,0.556832,2.07942,0,0.206389,0.8983,0.147005,-2.58E-02,3.32E-03,-8.01E-11,-2.32E-12,16.3416,398.687,403.337,0.1,0,472.582,11.5296,11.6641,0.6,0,292.379,291.312,101257,1.2057,1011.76,2.40E-02,0.134747,8.65E-03,1163.5,2078.28,7.18E-03,55.9835,914.788,282.357,-1.29354,-0.131223,-1.68E-02,1.30028,1.95E-14,-4.90E-15,1.30028,5.16486,354.069,185.793,-0.738331,-9999,0.152901,0.886301,-1.55094,-1.69768,2.20388,1.08788,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.78E-02,1.01261,205.101,1.01968,87.1934,1.05593,-5.44978,1.05593,1.96928,1.05593,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.980658,0.661021,0.130923,0.746302,1.0729,9.90E-02,0.168132,-0.132351,4.78E-02,16.3428,472.611,2.78E-04,6.23E-03,-4.44E-03,3.85E-04,11.4672,398.688,11.5295,9.04084,104.603,105.209,103.997,1.21237,2.17E-04,2,10.9968
2021-07-01T120000_AIU-2088.ghg,01/07/2021,12:30,182.521,1,18000,18000,-6.60E-02,0,1.43E-02,215.117,0,14.7784,90.2535,0,8.29977,-4.67379,0,0.505649,2.03965,0,0.187567,1.16366,0.761921,-4.27E-02,1.72E-02,7.42E-11,2.20E-12,16.2509,397.996,402.752,0.1,0,482.137,11.8079,11.949,0.6,0,293.044,291.95,101255,1.20292,1011.93,2.41E-02,0.132169,8.84E-03,1191.45,2162.92,7.35E-03,55.0852,971.472,282.71,-1.14772,6.04E-02,2.10E-02,1.1495,1.20E-14,4.57E-15,1.1495,4.51606,5.86427,176.986,1.04495,-9999,0.234276,1.00952,-5.26264,-0.50032,2.38347,0.754326,0,37.4939,-5.68985,12.8705,32.0492,48.8771,68.5509,102.702,-6.52E-02,1.01316,217.106,1.01942,85.6153,1.05418,-4.4336,1.05418,1.93483,1.05418,800000099,800000099,800000099,800000099,800000099,800010199,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.918559,0.977842,0.122646,0.882816,0.931657,9.63E-02,0.178355,-0.10795,4.71E-02,16.2522,482.155,2.85E-04,6.24E-03,-4.44E-03,3.90E-04,11.4695,397.998,11.8076,9.39261,104.551,105.175,103.927,1.24758,2.18E-04,2,10.9915
2021-07-01T123000_AIU-2088.ghg,01/07/2021,13:00,182.542,1,18000,18000,-4.02E-02,0,6.00E-03,202.398,0,17.322,99.8892,0,10.3278,-6.59745,0,0.766376,2.25789,0,0.233449,0.40867,-0.167079,3.71E-03,-3.78E-03,-5.90E-11,-1.74E-12,16.2565,398.056,402.788,0.1,0,479.736,11.7468,11.8864,0.5,0,293.263,292.174,101253,1.202,1011.9,2.41E-02,0.146311,8.79E-03,1185.28,2193.39,7.31E-03,54.0387,1008.11,282.632,-0.866666,-0.421913,-1.56E-02,0.964036,-4.23E-14,-3.63E-15,0.964036,4.78532,325.883,205.958,-0.929441,-9999,0.182909,0.904674,-2.66182,-0.989172,2.02623,0.909769,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.96E-02,1.01422,205.162,1.0194,94.9129,1.05243,-6.26878,1.05243,2.14541,1.05243,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.690239,1.00826,0.110857,0.858454,1.20996,9.97E-02,0.168676,-0.152741,5.23E-02,16.2579,479.754,2.86E-04,6.24E-03,-4.45E-03,3.86E-04,11.46,398.058,11.7467,9.31509,104.556,105.178,103.934,1.24449,2.18E-04,2,10.991
2021-07-01T130000_AIU-2088.ghg,01/07/2021,13:30,182.562,1,18000,18000,-5.91E-02,0,2.05E-02,245.839,0,20.5687,85.6303,0,9.81224,-3.94059,0,0.39069,1.93702,0,0.22196,1.39317,-0.411639,2.96E-02,-9.31E-03,-5.22E-11,-1.52E-12,16.1763,398.536,403.211,0.2,0,470.666,11.5958,11.7318,0.5,0,294.018,292.939,101239,1.19876,1011.84,2.41E-02,0.125519,8.65E-03,1169.94,2300.41,7.22E-03,50.858,1130.47,282.439,-0.303871,0.453013,3.91E-02,0.546885,-1.22E-13,-3.23E-15,0.546885,3.30721,58.7431,123.853,4.09563,-9999,0.222074,0.882321,-3.92174,-0.671385,2.87094,0.912664,0,36.5588,-5.54794,12.5495,31.2499,47.6581,66.8412,100.14,-5.80E-02,1.02005,246.514,1.0219,81.4148,1.05178,-3.7466,1.05178,1.84166,1.05178,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.805007,0.843042,0.116592,1.04169,0.566091,0.111578,0.203235,-9.15E-02,4.50E-02,16.1776,470.705,2.88E-04,6.25E-03,-4.45E-03,3.90E-04,11.4484,398.538,11.5956,9.11824,104.463,105.107,103.819,1.28811,2.19E-04,2,10.9815
2021-07-01T133000_AIU-2088.ghg,01/07/2021,14:00,182.583,1,18000,18000,-2.30E-02,1,6.61E-03,199.161,0,15.5277,99.133,0,13.4319,-5.18182,0,0.606036,2.24349,0,0.303978,0.863228,0.918439,-5.17E-02,2.08E-02,9.15E-11,2.74E-12,16.0994,397.696,402.499,0.2,0,483.088,11.9335,12.0776,0.5,0,294.526,293.415,101221,1.19646,1012.03,2.42E-02,0.145378,8.89E-03,1203.67,2369.06,7.43E-03,50.8079,1165.39,282.862,-0.81603,0.671289,4.30E-02,1.05754,5.62E-14,5.68E-15,1.05754,4.48253,31.5673,140.558,2.32927,-9999,0.138691,0.742698,-1.1791,-2.23306,2.00903,1.18595,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.27E-02,1.01362,201.979,1.01936,94.1218,1.05324,-4.91988,1.05324,2.13008,1.05324,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.702935,0.671479,0.110982,0.907014,0.965454,0.213411,0.166807,-0.120452,5.21E-02,16.1006,483.113,2.97E-04,6.25E-03,-4.45E-03,3.95E-04,11.43,397.697,11.9335,9.5368,104.418,105.077,103.76,1.31744,2.19E-04,2,10.9822
2021-07-01T140000_AIU-2088.ghg,01/07/2021,14:30,182.604,1,18000,18000,-3.40E-02,1,7.45E-03,211.829,0,16.4095,110.702,0,11.7666,-6.2902,0,0.631739,2.50563,0,0.266324,0.235757,-1.45656,4.60E-02,-3.30E-02,1.51E-10,4.31E-12,16.1325,398.443,403.036,0.1,0,461.478,11.3976,11.529,0.5,0,294.607,293.544,101203,1.19596,1011.74,2.42E-02,0.162365,8.49E-03,1149.61,2388.2,7.10E-03,48.1371,1238.59,282.179,-0.622646,-0.109009,1.07E-02,0.632207,-7.49E-14,9.33E-15,0.632207,3.56131,347.309,189.93,0.970691,-9999,0.168568,0.639092,-1.99003,-1.3231,1.9135,1.03855,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.34E-02,1.01818,214.797,1.02091,105.3,1.05131,-5.98323,1.05131,2.38334,1.05131,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.571633,0.611463,9.51E-02,0.815862,0.901577,0.13689,0.177518,-0.146472,5.83E-02,16.1337,461.511,2.94E-04,6.27E-03,-4.46E-03,3.93E-04,11.4444,398.444,11.3975,8.85535,104.437,105.087,103.787,1.29985,2.20E-04,2,10.9775
2021-07-01T143000_AIU-2088.ghg,01/07/2021,15:00,182.625,1,18000,18000,-0.103899,0,2.07E-02,207.157,0,17.6013,83.1759,0,9.28158,-3.60635,0,0.428536,1.88368,0,0.2102,1.0797,-0.254411,2.01E-02,-5.76E-03,2.25E-10,6.39E-12,16.1013,398.77,403.329,0.2,0,456.414,11.3037,11.433,0.4,0,295.196,294.141,101175,1.19324,1011.71,2.43E-02,0.122063,8.40E-03,1139.86,2477.54,7.04E-03,46.0077,1337.68,282.052,-0.210864,4.79E-02,2.35E-02,0.217519,4.50E-14,1.40E-14,0.217519,3.05635,20.5693,167.191,6.20406,-9999,0.295081,0.652454,-10.9133,-0.241264,2.49059,0.581535,0,48.5412,-7.36632,16.6626,41.4923,63.2784,88.7488,132.962,-9.99E-02,1.0399,205.861,1.03443,78.1906,1.06376,-3.3902,1.06376,1.77078,1.06376,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0.617603,0.587906,9.94E-02,0.750386,0.531661,8.57E-02,0.170526,-8.32E-02,4.34E-02,16.1024,456.44,3.01E-04,6.28E-03,-4.46E-03,3.99E-04,11.4505,398.771,11.3036,8.72988,104.404,105.063,103.745,1.31734,2.20E-04,2,10.9776
2021-07-01T150000_AIU-2088.ghg,01/07/2021,15:30,182.646,1,18000,18000,-5.37E-02,1,5.44E-03,166.2,0,11.1797,96.8196,1,13.6905,-4.67439,0,0.366933,2.19344,1,0.310156,0.650583,-3.48E-02,-2.77E-03,-7.88E-04,1.31E-10,3.72E-12,16.097,398.725,403.278,0.1,0,455.826,11.2909,11.4198,0.4,0,295.556,294.5,101159,1.1916,1011.71,2.43E-02,0.142135,8.38E-03,1138.39,2532.84,7.03E-03,44.945,1394.46,282.033,-0.810464,0.533531,-1.41E-04,0.970313,1.81E-13,8.16E-15,0.970313,4.65686,31.36,146.643,-8.35E-03,-9999,0.21231,1.0218,-5.06602,-0.519738,1.71659,0.649345,0,36.8456,-5.59146,12.6479,31.495,48.0319,67.3655,100.926,-5.30E-02,1.01417,169.372,1.0194,91.9921,1.05248,-4.44132,1.05248,2.08407,1.05248,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.521751,1.41674,0.105109,0.657629,0.620782,0.291098,0.140494,-0.109112,5.12E-02,16.0981,455.851,2.98E-04,6.29E-03,-4.47E-03,3.98E-04,11.46,398.726,11.2907,8.6994,104.411,105.07,103.751,1.31865,2.20E-04,2,10.978
2021-07-01T153000_AIU-2088.ghg,01/07/2021,16:00,182.667,1,18000,18000,-1.81E-02,1,8.04E-03,164.137,0,12.6779,90.6227,0,9.30102,-4.35437,0,0.390682,2.05341,0,0.210751,0.333638,-0.961832,3.49E-02,-2.18E-02,-4.65E-11,-1.27E-12,16.0962,399.294,403.708,0.1,0,440.814,10.9351,11.056,0.4,0,295.708,294.685,101156,1.19097,1011.51,2.43E-02,0.133061,8.11E-03,1102.6,2561.68,6.81E-03,43.0423,1459.07,281.562,1.77E-03,0.52326,1.69E-02,0.523538,1.44E-13,-2.89E-15,0.523538,3.29694,93.6185,89.8061,1.85506,-9999,0.12329,0.638935,-1.00445,-2.62133,1.81121,1.10511,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.77E-02,1.02066,166.509,1.02225,86.1433,1.052,-4.13914,1.052,1.95192,1.052,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.587949,0.598935,9.10E-02,0.65284,0.43298,9.64E-02,0.138218,-0.101708,4.80E-02,16.0973,440.843,3.04E-04,6.30E-03,-4.47E-03,4.02E-04,11.46,399.294,10.9351,8.23641,104.397,105.058,103.735,1.32233,2.20E-04,2,10.9738
2021-07-01T160000_AIU-2088.ghg,01/07/2021,16:30,182.687,1,18000,18000,1.11E-02,1,7.73E-03,116.92,0,9.0713,73.0878,0,8.73573,-3.85194,0,0.463909,1.65638,0,0.197977,0.323876,0.243339,-6.27E-02,5.51E-03,9.04E-12,2.50E-13,16.0388,398.27,402.709,0.1,0,444,11.0252,11.1481,0.4,0,295.897,294.864,101145,1.19008,1011.56,2.43E-02,0.107333,8.17E-03,1111.54,2589.92,6.86E-03,42.9178,1478.38,281.681,-0.519996,0.630979,8.01E-03,0.817676,-2.90E-14,5.63E-16,0.817676,3.74637,49.5981,129.492,0.561376,-9999,9.65E-02,0.676825,-0.675334,-3.89881,1.59972,1.00684,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.09E-02,1.01552,119.408,1.01974,69.5072,1.05151,-3.66323,1.05151,1.57523,1.05151,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.370269,0.91074,7.26E-02,0.473081,1.00112,0.126599,9.92E-02,-9.01E-02,3.87E-02,16.04,444.021,3.07E-04,6.30E-03,-4.46E-03,4.04E-04,11.46,398.271,11.0251,8.35345,104.38,105.047,103.713,1.33347,2.21E-04,2,10.9757
2021-07-01T163000_AIU-2088.ghg,01/07/2021,17:00,182.708,1,18000,18000,-4.16E-02,0,6.89E-03,129.71,0,9.87272,60.5721,0,9.33959,-5.5183,0,0.622271,1.37256,0,0.211634,-0.244719,-1.06566,-4.14E-02,-2.41E-02,-1.20E-11,-3.22E-13,16.0774,397.594,401.866,0.1,0,429.88,10.6309,10.7452,0.4,0,295.724,294.729,101136,1.1907,1011.35,2.43E-02,8.89E-02,7.88E-03,1071.83,2568.59,6.62E-03,41.7284,1496.76,281.145,-1.0127,-0.167171,1.68E-02,1.02655,5.29E-14,-7.49E-16,1.02655,3.35161,351.82,189.374,0.936631,-9999,0.187002,0.446462,-4.43442,-0.593764,2.14141,0.576001,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.11E-02,1.0138,131.272,1.01936,57.5258,1.05296,-5.24077,1.05296,1.30353,1.05296,800000099,800000099,800000099,800000099,800000099,800010099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.318331,0.499152,7.54E-02,0.452184,1.92371,0.21575,0.10901,-0.128769,3.20E-02,16.0785,429.919,3.03E-04,6.30E-03,-4.47E-03,4.02E-04,11.46,397.595,10.6307,7.81245,104.432,105.079,103.784,1.29453,2.20E-04,2,10.9819
2021-07-01T170000_AIU-2088.ghg,01/07/2021,17:30,182.729,1,18000,18000,-2.88E-02,0,7.42E-03,90.1633,0,6.98964,54.3507,0,7.22393,-3.78859,0,0.410074,1.23165,0,0.163703,0.10364,0.403613,7.07E-03,9.15E-03,-7.47E-11,-2.03E-12,16.0749,397.709,402.044,0.1,0,435.727,10.7803,10.8978,0.4,0,295.795,294.786,101131,1.19034,1011.43,2.43E-02,7.98E-02,7.99E-03,1086.78,2577.61,6.71E-03,42.1623,1490.83,281.349,-0.685068,0.497394,2.83E-02,0.847065,1.08E-13,-4.65E-15,0.847065,3.46645,44.313,144.018,1.91334,-9999,0.155456,0.548301,-3.66486,-0.718444,1.65892,0.481744,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.83E-02,1.01522,91.9614,1.01964,51.6811,1.05166,-3.6025,1.05166,1.17115,1.05166,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.555311,0.482589,5.87E-02,0.316509,1.1561,0.130793,7.64E-02,-8.86E-02,2.88E-02,16.0761,435.761,3.04E-04,6.30E-03,-4.48E-03,4.02E-04,11.4584,397.71,10.7802,8.02107,104.426,105.076,103.776,1.3009,2.20E-04,2,10.9805
2021-07-01T173000_AIU-2088.ghg,01/07/2021,18:00,182.75,1,18000,18000,-4.99E-02,0,6.59E-03,72.6221,0,6.17168,143.085,1,27.2439,-9.63981,1,2.00568,3.24211,1,0.61731,-0.202883,4.21062,-0.190879,9.54E-02,-1.13E-10,-3.52E-12,15.9777,394.591,399.521,0.2,0,499.625,12.3389,12.493,0.5,0,295.829,294.674,101121,1.18999,1012.29,2.43E-02,0.210089,9.14E-03,1243.17,2559.8,7.68E-03,48.5651,1316.63,283.343,-0.557929,1.61153,6.54E-02,1.70663,-1.07E-13,-7.05E-15,1.70663,6.12223,66.6909,109.096,2.19753,-9999,0.204849,0.603843,-10.4132,-0.252852,0.507546,0.294299,0,36.1379,-5.48406,12.405,30.8901,47.1094,66.0716,98.9873,-4.93E-02,1.01197,79.8429,1.02105,134.786,1.06157,-9.08071,1.06157,3.05406,1.06157,800000099,800000099,800000099,800000099,800000099,810000199,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.547801,0.556947,0.102936,0.290276,12.1707,1.14848,6.63E-02,-0.223614,7.52E-02,15.9788,499.661,2.99E-04,6.29E-03,-4.47E-03,3.99E-04,11.43,394.596,12.3374,9.9821,104.444,105.105,103.783,1.32204,2.19E-04,2,10.9901
2021-07-01T180000_AIU-2088.ghg,01/07/2021,18:30,182.771,1,18000,18000,-0.162103,0,1.22E-02,72.2899,0,6.14026,10.9678,0,4.29128,1.03737,1,0.736376,0.248076,0,9.71E-02,-3.33548,5.79331,-0.408157,0.131036,2.21E-11,8.26E-13,15.9096,387.962,393.657,0.3,0,593.271,14.4671,14.6795,0.1,0,294.186,292.841,101145,1.19676,1013.42,2.42E-02,1.61E-02,1.08E-02,1456.94,2286.06,9.01E-03,63.7318,829.112,285.74,0.384204,3.14152,9.21E-02,3.16627,1.52E-13,1.39E-15,3.16627,7.60677,97.3663,83.0274,1.66711,-9999,0.368037,0.95335,-60.6956,-4.34E-02,6.59109,0.161953,0,41.9375,-6.36418,14.3958,35.8475,54.6698,76.6751,114.873,-0.159907,1.01374,71.1762,1.02943,10.0976,1.08618,0.955061,1.08618,0.228393,1.08618,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.870984,0.807088,0.228626,0.219858,1.69802,3.01E-02,5.87E-02,2.34E-02,5.60E-03,15.9111,593.302,2.72E-04,6.20E-03,-4.43E-03,3.79E-04,11.4455,387.962,14.4671,12.4346,104.621,105.255,103.986,1.26917,2.17E-04,2,10.9999
2021-07-01T183000_AIU-2088.ghg,01/07/2021,19:00,182.792,1,18000,18000,-7.90E-02,0,7.12E-03,30.9582,0,2.91148,5.61219,1,3.22275,1.71388,1,0.720895,0.126826,1,7.28E-02,-1.68941,-1.50383,0.331708,-3.40E-02,-8.07E-12,-2.86E-13,16.237,393.33,398.881,0.2,0,574.513,13.9172,14.1136,0.1,0,293.205,291.915,101176,1.20117,1013.1,2.41E-02,8.22E-03,1.04E-02,1402.24,2158.05,8.67E-03,64.977,755.813,285.157,3.81E-02,2.39078,5.84E-02,2.3918,7.15E-15,-4.97E-16,2.3918,5.77438,90.7342,89.0875,1.39941,-9999,0.256512,0.471491,-47.9904,-5.49E-02,5.51624,9.92E-02,0,38.2163,-5.79947,13.1184,32.6667,49.8188,69.8715,104.68,-7.81E-02,1.01233,30.6737,1.02458,5.23191,1.07268,1.59775,1.07268,0.118233,1.07268,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.453053,0.349633,0.140297,7.74E-02,2.47288,2.49E-02,2.52E-02,3.90E-02,2.89E-03,16.2382,574.548,2.54E-04,6.15E-03,-4.41E-03,3.69E-04,11.47,393.33,13.9172,11.854,104.705,105.307,104.102,1.20542,2.15E-04,2,11.0059
