,Crop.Group,Variety,Field.Defined.Name,Application.Area.ha,Product.Name,Status,Actual.Issued.Date,Quantity,Units,Rate.per.Application.Area.ha
1768,Rape Winter,Hear,A64 Field.0412,16.09,34.5%n,Completed,2015-03-18,3620.25,kg,225
1779,Rape Winter,Hear,A64 Field.0412,16.09,Fert Spread,Completed,2015-03-18,16.09,ha,1
1772,Rape Winter,Hear,A64 Field.0412,16.09,Boron 15%,Completed,2015-03-25,9.023,L,0.56
1776,Rape Winter,Hear,A64 Field.0412,16.09,Fathom,Completed,2015-03-25,16.09,L,1
1797,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2015-03-25,16.09,ha,1
1769,Rape Winter,Hear,A64 Field.0412,16.09,34.5%n,Completed,2015-04-05,1930.8,kg,120
1780,Rape Winter,Hear,A64 Field.0412,16.09,Fert Spread,Completed,2015-04-05,16.09,ha,1
1789,Rape Winter,Hear,A64 Field.0412,16.09,Proline,Completed,2015-05-20,9.196,L,0.57
1798,Rape Winter,Hear,A64 Field.0412,16.09,Spray,Completed,2015-05-20,16.09,ha,1
2824,Wheat Winter,Dickens,A64 Field.0412,16.09,Fert Spread,Completed,2015-07-13,16.09,ha,1
2854,Wheat Winter,Dickens,A64 Field.0412,16.09,TSP 46%,Completed,2015-07-13,2436.845,kg,151.45
1799,Rape Winter,Hear,A64 Field.0412,4.01,Spray,Completed,2015-08-01,4.01,ha,1
1803,Rape Winter,Hear,A64 Field.0412,4.01,Vival,Completed,2015-08-01,11.248,L,2.81
1775,Rape Winter,Hear,A64 Field.0412,16.09,Combine,Completed,2015-08-06,16.09,ha,1
1784,Rape Winter,Hear,A64 Field.0412,16.09,Osr,Completed,2015-08-06,75.958,t,4.72
2840,Wheat Winter,Dickens,A64 Field.0412,16.09,Pig Slurry,Completed,2015-09-02,482.7,m3,30
2842,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2015-09-02,16.09,ha,1
2843,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2015-09-03,16.09,ha,1
2850,Wheat Winter,Dickens,A64 Field.0412,16.09,Spryte Aqua,Completed,2015-09-03,7.357,L,0.46
2857,Wheat Winter,Dickens,A64 Field.0412,16.09,Vival,Completed,2015-09-03,40.464,L,2.51
2852,Wheat Winter,Dickens,A64 Field.0412,16.09,Sumo,Completed,2015-09-18,16.09,ha,1
2823,Wheat Winter,Dickens,A64 Field.0412,16.09,Dickens WW,Completed,2015-10-12,3459.35,kg,215
2856,Wheat Winter,Dickens,A64 Field.0412,16.09,Vaderstad Drill,Completed,2015-10-12,16.09,ha,1
2841,Wheat Winter,Dickens,A64 Field.0412,16.09,Roll,Completed,2015-10-13,16.09,ha,1
2822,Wheat Winter,Dickens,A64 Field.0412,16.09,Crystal,Completed,2015-10-14,40.464,L,2.51
2844,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2015-10-14,16.09,ha,1
2830,Wheat Winter,Dickens,A64 Field.0412,16.09,Gusto 3,Completed,2015-11-23,64.36,kg,4
2825,Wheat Winter,Dickens,A64 Field.0412,16.09,Fert Spread,Completed,2016-02-28,16.09,ha,1
2855,Wheat Winter,Dickens,A64 Field.0412,16.09,Urea Blend 33%N 30SO3,Completed,2016-02-28,2413.5,kg,150
2826,Wheat Winter,Dickens,A64 Field.0412,16.09,Fert Spread,Completed,2016-03-16,16.09,ha,1
2838,Wheat Winter,Dickens,A64 Field.0412,16.09,MOP,Completed,2016-03-16,2251.417,kg,139.93
2816,Wheat Winter,Dickens,A64 Field.0412,16.09,BASF 3C Chlormequat 750,Completed,2016-04-01,25.744,L,1.6
2818,Wheat Winter,Dickens,A64 Field.0412,16.09,Bravo 500,Completed,2016-04-01,16.09,L,1
2833,Wheat Winter,Dickens,A64 Field.0412,16.09,Justice,Completed,2016-04-01,2.011,L,0.13
2834,Wheat Winter,Dickens,A64 Field.0412,16.09,Kendo,Completed,2016-04-01,1.512,L,0.09
2837,Wheat Winter,Dickens,A64 Field.0412,16.09,LI-700,Completed,2016-04-01,8.045,L,0.5
